Tobias Harris - Def,0.00598225283315912
Kyle O'Quinn - Def,0
Nikola Vucevic - Def,0
Evan Fournier - Def,-0.00135553801466715
Elfrid Payton - Def,0
Tyreke Evans - Off,0.019367653581975
Anthony Davis - Off,0.0222053751337613
Omer Asik - Off,-0.0127141770422002
Eric Gordon - Off,0
Jrue Holiday - Off,0.0155309304211452
Kyle O'Quinn - Tobias Harris - Def,0
Nikola Vucevic - Tobias Harris - Def,0
Evan Fournier - Tobias Harris - Def,0
Elfrid Payton - Tobias Harris - Def,0.00172989570400872
Kyle O'Quinn - Nikola Vucevic - Def,0
Evan Fournier - Kyle O'Quinn - Def,0
Elfrid Payton - Kyle O'Quinn - Def,0
Evan Fournier - Nikola Vucevic - Def,0
Elfrid Payton - Nikola Vucevic - Def,0
Elfrid Payton - Evan Fournier - Def,0
Anthony Davis - Tyreke Evans - Off,0
Omer Asik - Tyreke Evans - Off,0
Eric Gordon - Tyreke Evans - Off,0
Jrue Holiday - Tyreke Evans - Off,0.0036028176789259
Anthony Davis - Omer Asik - Off,0
Anthony Davis - Eric Gordon - Off,0.00373616014206868
Anthony Davis - Jrue Holiday - Off,0
Eric Gordon - Omer Asik - Off,0
Jrue Holiday - Omer Asik - Off,0
Eric Gordon - Jrue Holiday - Off,0
Tyreke Evans - Def,0.0108595155363925
Anthony Davis - Def,-0.0149678729945445
Omer Asik - Def,0
Eric Gordon - Def,0
Jrue Holiday - Def,-0.000412410188572965
Tobias Harris - Off,0
Kyle O'Quinn - Off,-0.0137350750189238
Nikola Vucevic - Off,0
Evan Fournier - Off,0.0188006038922499
Elfrid Payton - Off,0.00803681264939438
Anthony Davis - Tyreke Evans - Def,0
Omer Asik - Tyreke Evans - Def,0
Eric Gordon - Tyreke Evans - Def,0
Jrue Holiday - Tyreke Evans - Def,0
Anthony Davis - Omer Asik - Def,-0.00179219417533016
Anthony Davis - Eric Gordon - Def,0
Anthony Davis - Jrue Holiday - Def,0
Eric Gordon - Omer Asik - Def,-0.00138729161177731
Jrue Holiday - Omer Asik - Def,0
Eric Gordon - Jrue Holiday - Def,0
Kyle O'Quinn - Tobias Harris - Off,0
Nikola Vucevic - Tobias Harris - Off,-0.00143554592811657
Evan Fournier - Tobias Harris - Off,0
Elfrid Payton - Tobias Harris - Off,0
Kyle O'Quinn - Nikola Vucevic - Off,-0.000600989538487084
Evan Fournier - Kyle O'Quinn - Off,0
Elfrid Payton - Kyle O'Quinn - Off,0
Evan Fournier - Nikola Vucevic - Off,0
Elfrid Payton - Nikola Vucevic - Off,0.00266632174927195
Elfrid Payton - Evan Fournier - Off,0.00156330522278014
Aaron Gordon - Def,0
Aaron Gordon - Tobias Harris - Def,0
Aaron Gordon - Nikola Vucevic - Def,0
Aaron Gordon - Evan Fournier - Def,0
Aaron Gordon - Elfrid Payton - Def,0
Aaron Gordon - Off,0
Aaron Gordon - Tobias Harris - Off,0
Aaron Gordon - Nikola Vucevic - Off,0
Aaron Gordon - Evan Fournier - Off,0
Aaron Gordon - Elfrid Payton - Off,0
Ryan Anderson - Def,0.0161945982633247
Ryan Anderson - Tyreke Evans - Def,0.00865317181218472
Anthony Davis - Ryan Anderson - Def,0
Eric Gordon - Ryan Anderson - Def,0.00514944057264088
Jrue Holiday - Ryan Anderson - Def,0
Ryan Anderson - Off,0.00565163209187181
Ryan Anderson - Tyreke Evans - Off,0.0017324173725165
