Bobby Simmons - Def,-0.00556686145763974
Andrew Bogut - Def,-0.00844382993230341
Jamaal Magloire - Def,0.0139637032795451
Michael Redd - Def,0.00461571616466439
T.J. Ford - Def,0
Kyle Korver - Off,-0.00201467303285008
Chris Webber - Off,0.000135822586809997
Steven Hunter - Off,0
Andre Iguodala - Off,0.0155002569032406
Allen Iverson - Off,0.0315730569328166
Andrew Bogut - Bobby Simmons - Def,0
Bobby Simmons - Jamaal Magloire - Def,0
Bobby Simmons - Michael Redd - Def,-0.00196200278427783
Bobby Simmons - T.J. Ford - Def,-0.0128846604891726
Andrew Bogut - Jamaal Magloire - Def,0
Andrew Bogut - Michael Redd - Def,0
Andrew Bogut - T.J. Ford - Def,-0.00409479434111382
Jamaal Magloire - Michael Redd - Def,0
Jamaal Magloire - T.J. Ford - Def,0
Michael Redd - T.J. Ford - Def,0
Chris Webber - Kyle Korver - Off,0
Kyle Korver - Steven Hunter - Off,-7.82875012559359e-05
Andre Iguodala - Kyle Korver - Off,0
Allen Iverson - Kyle Korver - Off,0.00473499981441461
Chris Webber - Steven Hunter - Off,0
Andre Iguodala - Chris Webber - Off,0
Allen Iverson - Chris Webber - Off,0
Andre Iguodala - Steven Hunter - Off,0
Allen Iverson - Steven Hunter - Off,0
Allen Iverson - Andre Iguodala - Off,0.00169682038028374
Kyle Korver - Def,0.00231581829650751
Chris Webber - Def,0.0213302708822051
Steven Hunter - Def,0
Andre Iguodala - Def,-0.0131185042386452
Allen Iverson - Def,0
Bobby Simmons - Off,3.04542220483928e-05
Andrew Bogut - Off,0
Jamaal Magloire - Off,-0.011316967085767
Michael Redd - Off,0.0310065273569837
T.J. Ford - Off,0.00594911911029317
Chris Webber - Kyle Korver - Def,0
Kyle Korver - Steven Hunter - Def,0.00163186635202828
Andre Iguodala - Kyle Korver - Def,0
Allen Iverson - Kyle Korver - Def,0
Chris Webber - Steven Hunter - Def,0
Andre Iguodala - Chris Webber - Def,0
Allen Iverson - Chris Webber - Def,0.00190830035845102
Andre Iguodala - Steven Hunter - Def,0
Allen Iverson - Steven Hunter - Def,0
Allen Iverson - Andre Iguodala - Def,0
Andrew Bogut - Bobby Simmons - Off,0
Bobby Simmons - Jamaal Magloire - Off,0
Bobby Simmons - Michael Redd - Off,0
Bobby Simmons - T.J. Ford - Off,0
Andrew Bogut - Jamaal Magloire - Off,0
Andrew Bogut - Michael Redd - Off,0
Andrew Bogut - T.J. Ford - Off,0
Jamaal Magloire - Michael Redd - Off,0
Jamaal Magloire - T.J. Ford - Off,0
Michael Redd - T.J. Ford - Off,0.00102977937316862
James Thomas - Off,0
James Thomas - Kyle Korver - Off,0
Chris Webber - James Thomas - Off,0
Andre Iguodala - James Thomas - Off,0
Allen Iverson - James Thomas - Off,0
James Thomas - Def,0
James Thomas - Kyle Korver - Def,0
Chris Webber - James Thomas - Def,0
Andre Iguodala - James Thomas - Def,0
Allen Iverson - James Thomas - Def,0
Mo Williams - Def,0.0169023108621071
Dan Gadzuric - Def,0
Bobby Simmons - Mo Williams - Def,0
Bobby Simmons - Dan Gadzuric - Def,0
Andrew Bogut - Mo Williams - Def,0
Andrew Bogut - Dan Gadzuric - Def,0
Michael Redd - Mo Williams - Def,0.00305842792237887
Dan Gadzuric - Michael Redd - Def,0
Dan Gadzuric - Mo Williams - Def,0
Mo Williams - Off,0
Dan Gadzuric - Off,0
Bobby Simmons - Mo Williams - Off,0
