Luol Deng - Def,-0.0301704589662052
P.J. Brown - Def,-0.012704425804316
Ben Wallace - Def,-0.00386729358038407
Ben Gordon - Def,-0.010113152787196
Kirk Hinrich - Def,-0.0107301356500277
Antoine Walker - Off,-0.00792460830115616
Udonis Haslem - Off,0.0107971634625291
Shaquille O'Neal - Off,-0.00529140160266328
Dwyane Wade - Off,0.0250463636078825
Gary Payton - Off,-0.0162819056708865
Antoine Walker - Def,-0.00658341813971797
Udonis Haslem - Def,-0.00395210757319564
Shaquille O'Neal - Def,-0.00540703461079528
Dwyane Wade - Def,0.000760262626868791
Gary Payton - Def,0.0113161708028463
Luol Deng - Off,0.00859614259605657
P.J. Brown - Off,-0.00875099393649859
Ben Wallace - Off,-0.0102214113136354
Ben Gordon - Off,0.0116001010148201
Kirk Hinrich - Off,0.00550517255389038
Alonzo Mourning - Def,0.00182681352935199
Alonzo Mourning - Off,-0.00361986002219761
Andres Nocioni - Def,-0.00364263572568468
Andres Nocioni - Off,-0.0118900694262193
James Posey - Def,-0.00635923100571911
James Posey - Off,6.56818821678229e-05
Chris Duhon - Off,-0.0135628882080026
Chris Quinn - Def,-0.00720700336965985
Chris Duhon - Def,-0.00241849140920236
Chris Quinn - Off,0.000334719627449465
Tyrus Thomas - Off,-0.0174346710423797
Tyrus Thomas - Def,-0.0147146689322966
Viktor Khryapa - Def,0.0172291514827174
Viktor Khryapa - Off,-0.00815079691811738
Adrian Griffin - Def,0.00028045817154676
Adrian Griffin - Off,0.000331116259728148
Malik Allen - Def,0.000367060729981161
Malik Allen - Off,0.002518258536225
Thabo Sefolosha - Off,-0.01211431162351
Thabo Sefolosha - Def,-0.0159104110979731
Jason Kapono - Off,0.00905927440378584
Jason Kapono - Def,0.00271901379179251
Dorell Wright - Off,-0.0175200468776482
Dorell Wright - Def,0.0041082487302968
Wayne Simien - Def,-0.000219875511539791
Wayne Simien - Off,-0.00444448316920443
Robert Hite - Def,-0.00212474429553977
Robert Hite - Off,-0.0035034002047647
Boris Diaw - Def,0.00632711507265216
Shawn Marion - Def,0.00110706681425377
Kurt Thomas - Def,-0.0164715131957842
Steve Nash - Def,0.00665545491609321
Raja Bell - Def,-0.0128212646928231
Lamar Odom - Off,0.00217197476550257
Luke Walton - Off,0.00943503122809319
Andrew Bynum - Off,-0.0142034635654529
Smush Parker - Off,0.00423019675913783
